"","t_3_3_12","t_3_5_5","t_3_5_21","t_3_6_17","t_3_7_2","t_3_8_14","t_3_9_18","t_3_10_22","t_3_11_12","t_3_12_16","t_4_2_19","t_4_3_17","t_4_4_22","t_4_5_19","t_4_6_17","t_4_7_14","t_4_8_25","t_4_9_22","t_4_10_14","t_4_11_17","t_4_12_15","t_5_1_19","t_5_2_16","t_5_3_16","t_5_4_20","t_5_5_4","t_5_5_11","t_5_6_14","t_5_7_19","t_5_8_17","t_5_9_15","t_5_10_20","t_5_11_17","t_5_12_13","t_6_1_18","t_6_2_22","t_6_3_29","t_6_4_19","t_6_6_20","t_6_7_25","t_6_8_24","t_6_9_13","t_6_10_15","t_7_2_14","t_7_4_4","t_7_5_21","t_7_6_NA","t_7_8_NA","t_7_9_20","t_7_11_14","t_7_12_17","t_8_3_19","t_8_4_22","t_8_5_14","t_8_6_18","t_8_7_9","t_8_8_20","t_8_9_22","t_8_10_20","t_8_11_20","t_8_12_11","t_9_2_18","t_9_3_11","t_9_4_23","t_9_5_13","t_9_6_18","t_9_7_9","t_9_8_19","t_9_9_24","t_9_10_22","t_9_11_12","t_9_12_23","t_10_1_28","t_10_2_11","t_10_3_24","t_10_4_27","t_10_5_17","t_10_6_29","t_10_7_21","t_10_8_11","t_10_9_15","t_10_10_21","t_10_11_23","t_10_12_16","t_11_1_11"
"CMAX_ARISA_713.9",0.00058803116565178,na,0,0,0,na,0.000802044914515213,0.00219612957164473,na,na,na,0.00378819698624328,0.000767042187320303,0.00147108973647392,0,0.00156207966606297,0.00195809203032543,0.000467028021681301,0,0.00367917660047682,0.00268612624793365,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0.000615030136476687,0,0.000395019750987549,na,0.00110806094335188,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0.00053103133084852,0,0,0.00622935507323917,0.000548026305262653,0.000246019681574526,na,0.00203014414023396,na,0.00132007656444074,0.00121506804381045,0,0.00273518325727824,0.00462122644009557,0.00246917778080022,na,na,na,0.000413024368437738,0.0024201331073209,0.00217412827356814,na,0,na,0,0.00396120202130309,na,0,0.00341422533887237,0.00504529262697236,na
"CMAX_ARISA_716.8",0.0117466225709963,na,0.000359020105125887,0.000635031751587579,0.000201010653564639,na,0.00612034273919339,0.0030381792525759,na,na,na,0.00558529043510262,0.00321417677972288,0.00410925066429052,0.00585132767434976,0.00327716713552391,0.00200809438043588,0.0018391103466208,0.00134206978762896,0.0161587756212298,0.00663631190665961,na,na,0,0.00313914126135676,na,0,na,na,na,0.000401016441674109,0.00203609162412309,na,na,0.00384519610500136,0.00524125682158426,0.002464128134663,0.000474023701185059,na,0.00605133282330528,0.00783138373780315,0.00137006576315663,na,na,na,na,na,na,na,na,na,0.000501023047060165,0,0,0,0.000991052525783866,0,0.00338619301300174,0.00536825767636847,0.000142011360908873,na,0.00979369535237002,na,0.0167719727744209,0.0115606473962542,0.000342026336027874,0.0107607209683049,0.0140906904438317,0.0133779632133514,na,na,na,0.00615936340244074,0.0085754716509408,0.00611736092429453,na,0,na,0.0024120844229548,0.0107055459828451,na,0.0770461604926666,0.0169721201599306,0.0153818921497447,na
"CMAX_ARISA_718.4",0,na,0.000469026265470866,0.00047802390119506,0,na,0,0.000248014632863339,na,na,na,0.00156108117622116,0.00246513558245704,0,0.00195910971014377,0,0,0.00166209972598356,0.000711036973922644,0,0,na,na,0.0183957910190138,0.00844638008710392,na,0,na,na,na,0,0.00221709976948963,na,na,0.000943048095452868,0.00248412172196438,0.0169518814978379,0.000875043752187609,na,0,0.00518025383243779,0.00198409523657136,na,na,na,na,na,na,na,na,na,0.000745034271576493,0,0.00101605689918635,0,0.00161208544052835,0,0.00116606646578855,0,0.00204216337306985,na,0.00411229197273006,na,0.00486928241838027,0.0050422823678126,0,0.00510534205791788,0.00585728700706335,0.00812558504212303,na,na,na,0.0039802348338552,0.00682937561565886,0.00151508939027403,na,0,na,0,0.000531027082381201,na,0,0.000460030362003892,0.00243314112218509,na
"CMAX_ARISA_721.2",0,na,0,0,0,na,0.000802044914515213,0,na,na,na,0,0,0,0.016244909714944,0,0,0.00216312978778727,0,0,0.00365517179307427,na,na,0,0.00767034516553245,na,0,na,na,na,0,0.00264211889535029,na,na,0.00131806722142829,0.00356917488956959,0,0,na,0.0048162648945692,0.00289914205796084,0.00184208842024417,na,na,na,na,na,na,na,na,na,0.000320014720677151,0,0.000344019265078844,0,0.000926049080601272,0,0.00407523228824043,0.00268012864617502,0.00100108008640691,na,0,na,0.00906052551047961,0.0117726592689191,0,0.0165391081202441,0.00282313833377835,0.00611644038370763,na,na,na,0.0013940822508528,0.00616133887363805,0.000615036287140941,na,0,na,0,0,na,0.00204411038196063,0.000454029965977754,0.000356020649197653,na
"CMAX_ARISA_724.3",0.000253013409710715,na,0,0,0,na,0.002159120910771,0,na,na,na,0,0,0,0.0202341331114542,0.00195009945507221,0.00242911416836591,0,0.00187209734906215,0,0.0017470821128593,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0.00842243796677427,0,na,0.00215011825650411,0,0,na,na,na,na,na,na,na,na,na,0,0.000951046601283463,0.0016200907250806,0,0,0,0,0,0,na,0.0495055148915573,na,0.0104106038150213,0.0160989015384862,0,0.0168151266134831,0.00753336913508762,0.00377727196358138,na,na,na,0,0,0.0035972122355219,na,0,na,0,0,na,0.00141307630612053,0,0,na
"CMAX_ARISA_726.4",0.0209011077587112,na,0.000405022681270151,0.000763038151907595,0.0007870417132108,na,0.0073174097749474,0.00269915925039577,na,na,na,0.0118156144119494,0.0121896704318738,0.00153709376271953,0.0145658156856784,0.00766939113894809,0.00733034452619273,0,0.00382619896234604,0.00866441589196281,0.00681332022605062,na,na,0,0.00434519553379902,na,0.00210808010704407,na,na,na,0.00314812907329201,0,na,na,0.00531427102782242,0.0114915630865912,0.00137907171172901,0.0024291214560728,na,0.00654535999479971,0,0,na,na,na,na,na,na,na,na,na,0.00212309766249247,0.00376618454304261,0.00365020441144704,0.00186911027750637,0.00331317559830671,0.0080914207538792,0.0112176394054461,0,0.00863469077526202,na,0.0255048108415698,na,0.00549731884449298,0.00698939140591873,0.00995976690205146,0.00749850239966078,0.00871742715393054,0,na,na,na,0.00384322675037827,0,0.00417624639853751,na,0.000853028149928948,na,0.00229808043281515,0.00328316744153952,na,0,0,0,na
"CMAX_ARISA_729.4",0.00528428006684354,na,0,0,0,na,0.00388621762818718,0.00343820285396838,na,na,na,0.00762339641661366,0.00733240328218052,0.001112067836138,0.0205501508084453,0.00575129331595911,0.00576427092073327,0.0372902374142449,0.00472024545276354,0.00841440389138679,0.0054922581361324,na,na,0.029487267952522,0.00866739003255146,na,0.00360313691920293,na,na,na,0.00881536142981862,0.0082783725267637,na,na,0.00480024481248544,0.0159887834503891,0.00461724009648502,0.00289614480724036,na,0.0116216391901555,0.0117205743081411,0.00993147671088212,na,na,na,na,na,na,na,na,na,0.00301813883438638,0.00253512422108683,0.00389021785219972,0.0032831937084288,0.0103945509111983,0.0164998579926156,0.014403821017798,0.0165497943901307,0.00707956636530922,na,0.0367396085122044,na,0.0365701210670219,0.0526239469410287,0.0168172949317097,0.0125278393652375,0.00686933659749328,0.0396308534214463,na,na,na,0.0148288749036193,0.0152338378610824,0.00304617972460375,na,0,na,0.00347512162925702,0.0139317105172364,na,0.0303396383404704,0.0421467816875914,0.0376871858567797,na
"CMAX_ARISA_732.2",0.00139007367390472,na,0,0,0,na,0,0,na,na,na,0,0,0,0.0265234853151776,0,0,0.000763045782746965,0,0,0,na,na,0,0.00364016380737133,na,0,na,na,na,0.00459418836172283,0.00153306898810446,na,na,0,0,0,0,na,0,0,0.00359517256828328,na,na,na,na,na,na,na,na,na,0,0,0,0,0.00321017013901737,0.0097335061423194,0,0,0.00183914713177054,na,0.0336563896036619,na,0.0319558534394995,0.0347739473410511,0.000967074464733785,0.00271318178317947,0,0.00451232488739189,na,na,na,0.00312918462189269,0.00300916550410273,0,na,0,na,0,0,na,0.000453024463321019,0.000391025807703308,0,na
"CMAX_ARISA_735.5",0,na,0,0,0,na,0,0,na,na,na,0,0,0,0.00107506020337139,0,0,0.00235214112846771,0,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0.00426721762809903,0.00302114803625378,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0.0124756487337342,0.00523329829800299,0,0,na,0.0170922135471618,na,0.00680839488690344,0.00308017248965942,0.000848065301028179,0,0,0,na,na,na,0,0,0,na,0,na,0,0,na,0.00330917869564957,0.00101006666439985,0.00127807412829944,na
"CMAX_ARISA_738.8",0.00191710160638514,na,0.000654036626051059,0,0,na,0.000409022905282696,0,na,na,na,0.00633032917711721,0,0,0,0.00327716713552391,0,0.0078514710882653,0.00166408653249969,0,0.000778036567718683,na,na,0,0,na,0,na,na,na,0,0,na,na,0.000496025297290162,0,0.000549028549484573,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0.000777035743644208,0.00276113529562949,0.00140207851639692,0.00538531773374629,0.00748039646101243,0.00914547556472937,0.00414823644947762,0.0015570747395875,0,na,0.00481734203128422,na,0.00925553682113562,0.0280405702719352,0,0.00268718004106275,0.000722035379733607,0.00167912089670456,na,na,na,0,0,0.00113406690994769,na,0,na,0.00388013580475317,0.00213710899255862,na,0.00275114856202235,0.00280818534023246,0.00329319100507829,na
"CMAX_ARISA_741.8",0.00974851667138358,na,0.00589633019449089,0.00309015450772539,0.00496126294693619,na,0.00019101069659901,0.00102606053757172,na,na,na,0.00752039106033514,0.0530679187355305,0.00534332594288252,0.0558091253110174,0.00315716101521178,0.00139806570908833,0.00642138528311699,0.00377819646621624,0.000747035857721171,0.00188608864616637,na,na,0.0129825582500048,0.0160917241275857,na,0.00602622899670187,na,na,na,0.00663027184114549,0.000522023491057098,na,na,0.000992050594580324,0.00512525113730573,0.00557128970706477,0.00523826191309565,na,0.017366955182535,0.00845941451131105,0,na,na,na,na,na,na,na,na,na,0.0283033019518898,0.00422220688813752,0.00741241509524533,0.00828648890284527,0.016505874811365,0.00750539028029458,0.00929252967419143,0.00462622205865882,0.000146011680934475,na,0.0124818862139212,na,0.0170349880293057,0.0337998927939965,0.00462335599841188,0.0142619555510219,0,0.00395228456448864,na,na,na,0.00292817276219297,0.00343118871537935,0.00291517199514771,na,0.00181005973197115,na,0.00442215477541714,0.00654833396503222,na,0.00670536208955284,0.00929661357649605,0.00380022041278394,na
"CMAX_ARISA_742.6",0,na,0.00016200907250806,0,0,na,0,0.000744043898590017,na,na,na,0.000659034269782029,0,0.000798048680969539,0,0,0,0,0,0,0,na,na,0,0,na,0.00130904974389027,na,na,na,0.000704028865183473,0,na,na,0,0,0.00550328617088089,0,na,0,0,0.000501024049154359,na,na,na,na,na,na,na,na,na,0,0,0,0.000848050034952062,0.00690236582538875,0,0,0,0,na,0.00255818163089579,na,0.00260115086675027,0.00410022961285832,0.00126609748950669,0.00356023853598191,0,0,na,na,na,0,0.000695038227102491,0,na,0,na,0,0,na,0.00117306334542065,0,0,na
"CMAX_ARISA_744.7",0,na,0,0,0,na,0.000496027777555543,0,na,na,na,0.000481025013300692,0.000338018591022506,0,0,0,0,0.00503230193811629,0,0,0,na,na,0.00873937579315911,0.00237510687980959,na,0.00137805236598991,na,na,na,0,0,na,na,0,0,0,0,na,0.00657536164489047,0,0.000754036193737299,na,na,na,na,na,na,na,na,na,0,0,0,0.00100305918049165,0.00344818275368595,0,0,0,0,na,0.00594042176994567,na,0.00108206275964006,0.00183810293376429,0.00316924403179045,0.000524035110352394,0,0,na,na,na,0,0,0,na,0,na,0,0,na,0.000165008910481166,0,0,na
"CMAX_ARISA_747.3",0,na,0.000857047994687702,0,0,na,0.00144908114854432,0.000895052808115679,na,na,na,0.0075113905923108,0,0,0,0.00174508899953898,0.00502423613909854,0,0,0.00429520616989616,0.000363017061801905,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0.0109095672974995,0,0,0,na,0.00121608634213029,na,0,0.00183310265374861,0.0017111317571453,0,0.00264212946434375,0,na,na,na,0.000823048559865032,0,0,na,0,na,0,0.00286714622445745,na,0,0.00271017887180554,0,na
"CMAX_ARISA_749.6",0.0139457391241736,na,0.00232413015128847,0.00634431721586079,0.0206300933949499,na,0.00184410326978311,0.000378022303315896,na,na,na,0.00851644285502846,0.00948452164869068,0.0172080496910312,0.00254414247197843,0.00288914734651467,0.00415019505916778,0.00783046982818969,0.00902746942841028,0.0034061634958478,0.00141606655512809,na,na,0.00286612324329946,0.00475421393962728,na,0,na,na,na,0.00250510270921108,0.00103804671210204,na,na,0.0050372569001019,0.00646531680052323,0.00576129958757855,0.0134886744337217,na,0.00336318497517363,0.000696034105671178,0.00203809782869578,na,na,na,na,na,na,na,na,na,0.00142206541500909,0,0,0.00641537850733193,0.00731038745053488,0.00920647873689432,0.00901651394129465,0.00665831959934077,0.00282222577806224,na,0,na,0,0,0.0133390271050871,0,0.00328116077687807,0.00281420262258883,na,na,na,0.00648838281458606,0.00299016445904525,0,na,0.00177405854393195,na,0,0.00487424858667792,na,0,0.0102436760826215,0.0172870026461535,na
"CMAX_ARISA_750.4",0,na,0,0,0,na,0,0,na,na,na,0.000708036817914531,0,0,0.00150408422871681,0,0,0,0,0.00218110469302527,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0.00393023188368114,0,0,0,0,0.000783062645011601,na,0,na,0,0,0.00341526297524909,0,0.000688033713651969,0.000669048171468346,na,na,na,0.00107806360575274,0.000698038392111566,0,na,0,na,0,0.00192009792499417,na,0,0.000826054519598294,0.00274615927723808,na
"CMAX_ARISA_752.3",0.00103705496391309,na,0,0,0,na,0,0,na,na,na,0,0.000910050052752901,0,0.00216912147080236,0,0,0,0,0,0,na,na,0.0044541915302358,0.00476921461465766,na,0,na,na,na,0,0,na,na,0,0,0.00112705860704757,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0.000250012250600279,0,0.00267415777530874,0.00851945153093114,0.00167308700052403,0,0,0,na,0,na,0,0.000207011592649188,0.00238718381315361,0,0,0,na,na,na,0,0,0,na,0,na,0,0,na,0.000688037154006316,0.00151109973258235,0.00114706652985873,na
"CMAX_ARISA_755.2",0,na,0,0,0,na,0.000227012712711912,0,na,na,na,0,0.002861157363655,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0.00125306515938829,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0.00312515313250349,0.000848047490659477,0,0,0,0,0,0,na,0,na,0,0,0,0.00114307658613127,0,0.00471833972045987,na,na,na,0,0,0.000876051687049536,na,0,na,0,0,na,0.00576531132681165,0.00231615286608916,0.00272515805916743,na
"CMAX_ARISA_756.5",0,na,0.000329018425031802,0,0.000244012932685432,na,0,0,na,na,na,0,0.00122306726869978,0,0,0,0,0,0.00782340681715449,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0.000694038866176506,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,na,0,0,0,na,0,na,0,0.000338017238879183,na,0.00136207355197181,0,0,na
"CMAX_ARISA_758.3",0.000612032437719199,na,0.000348019489091389,0.00105305265263263,0,na,0,0,na,na,na,0,0.0021181164964073,0.000704042946619744,0,0,0,0,0.00460423942044986,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0.000306015300765038,na,0.000565031076709219,0,0,na,na,na,na,na,na,na,na,na,0.000398018308842207,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,na,0.00133707888765437,0,0,na,0,na,0,0.00166008466431788,na,0,0,0,na
"CMAX_ARISA_759.8",0,na,0,0.0056192809640482,0.0030061593264443,na,0,0,na,na,na,0.000841043734274182,0.00313717254448995,0.00091305569639748,0.0296526605489907,0.000924047126403447,0.00231510881011408,0,0,0,0,na,na,0,0.0310293963228345,na,0,na,na,na,0,0,na,na,0,0,0.0192380003760196,0.00614830741537077,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0,na,0.00234213584387894,0,0,0,0,0,na,na,na,0.00078004602271534,0,0,na,0,na,0,0.00128606558934506,na,0,0,0,na
"CMAX_ARISA_762.8",0.00556829511964134,na,0,0.000762038101905095,0.00328517411422805,na,0.00650336418839455,0,na,na,na,0.000919047790485105,0.00396721819700084,0.0015120922376265,0,0.00355218116123922,0.00245611543742556,0.00446626797607856,0,0.000899043154071395,0,na,na,0.00871837489012028,0,na,0.00902034277302538,na,na,na,0.00267410963849518,0.000208009360421219,na,na,0.0027371395941193,0.00688033713651969,0.0063273290211091,0,na,0.0087264799563976,0.00208910236601593,0.00167308030785478,na,na,na,na,na,na,na,na,na,0.0158447288575274,0,0.0157018793052411,0.00727842942733621,0.00882746785579636,0.006858356634545,0.00883750373771305,0.00584428052546522,0.00120009600768061,na,0.0229846319088655,na,0.0202271731760442,0.0341179106029938,0.00141110865536646,0.0171041459777805,0,0.00525537838724388,na,na,na,0.00378122309216244,0.00296416302896659,0,na,0,na,0,0.0123376292190902,na,0.00676236516771906,0.0115197603041801,0.0137657984163081,na
"CMAX_ARISA_763.9",0.000547028992536604,na,0,0,0,na,0.000932052194922916,0,na,na,na,0,0,0,0,0,0,0,0,0,0,na,na,0,0.0313194093734218,na,0,na,na,na,0,0,na,na,0.00245512521138578,0,0,0,na,0,0,0.000608029185400899,na,na,na,na,na,na,na,na,na,0.00265612218162035,0,0,0.00221313057470391,0,0,0,0,0.000138011040883271,na,0.00593442134391542,na,0.00816647365547202,0,0,0.00183512295323787,0,0.00173012456896897,na,na,na,0.000445026256549136,0,0,na,0,na,0,0.00098905044157252,na,0,0,0,na
"CMAX_ARISA_764.5",0,na,0,0,0,na,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0.000390018330861551,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0.00136308042174488,0,0,0,0,0,na,0.00268219043552092,na,0,0,0,0,0,0.00119108575817459,na,na,na,0,0,0,na,0,na,0,0,na,0,0,0,na
"CMAX_ARISA_765.7",0,na,0.000258014448809133,0,0,na,0,0,na,na,na,0,0,0,0,0,0,0,0.000779040510106526,0,0.0012520588467658,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0.00131807381213348,0.00143408461099205,0,0.00117606115518007,0,0,0,na,0.00394027975986295,na,0.000761044140560152,0.00227812757514421,0,0,0,0.00087806322055188,na,na,na,0,0,0,na,0,na,0,0,na,0,0,0.000648037586179998,na
"CMAX_ARISA_767.5",0.00680836084312468,na,0.00215212051874905,0.0138876943847192,0.0083074402943356,na,0,0.0017401026660573,na,na,na,0,0.00294016170889399,0.0049042991622489,0,0,0,0,0.00300615632012865,0.00248011904571419,0.00159507496852352,na,na,0,0.0159967198523934,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0.000209010032481559,na,na,na,na,na,na,na,na,na,0,0.00165608114797625,0.0013130735321178,0.00458327041295436,0,0,0.006449367613954,0,0.000358028642291383,na,0.00281419980818638,na,0.00135307847855176,0.00191210707799637,0.00071705521325142,0.00123908301856224,0,0.00127409173460489,na,na,na,0,0,0.00276216296761509,na,0,na,0,0,na,0,0,0.00568532974912545,na
"CMAX_ARISA_770.5",0,na,0.00203211379837271,0,0.00267114157050324,na,0,0,na,na,na,0,0.00667236698018391,0.00378823108209601,0.041294312481499,0,0,0.000376022561353681,0.00644533515742819,0,0.0010110475192334,na,na,0,0.0225340140306314,na,0.000210007980303252,na,na,na,0,0,na,na,0,0.000915044837197023,0.0157878209666903,0.0178408920446022,na,0,0,0.000336016128774181,na,na,na,na,na,na,na,na,na,0,0.020930025571253,0.00751842103157777,0.00866351114715768,0,0,0.00172309821659835,0,0.000130010400832067,na,0.0405498790414119,na,0.0643687333865364,0.0556011136623651,0.000345026567045662,0.0115467736338335,0,0.013310958389004,na,na,na,0,0.000485026676467206,0.0147198684722399,na,0.0038491270211917,na,0.00709124819368678,0,na,0,0.0214974188296428,0.0064463738896856,na
"CMAX_ARISA_773.1",0,na,0.00189010584592737,0,0.00231412264850037,na,0,0,na,na,na,0,0.00548430163659001,0,0,0.0249072702707838,0.00078103670872531,0,0.00588930624392468,0,0,na,na,0.0291462532888914,0.00580626128175768,na,0,na,na,na,0,0,na,na,0,0.00176108629322837,0.0134026969402409,0.00436121806090305,na,0,0,0,na,na,na,na,na,na,na,na,na,0.015599717587009,0.0203959994039708,0.00812545502548143,0.00181010679630098,0.00245012985688241,0.00141307347982095,0.000355020236153461,0,0,na,0.0125388902612085,na,0.0180730482367977,0.0066983751090061,0.00109208409047497,0.0120318061310108,0,0.00708250994071573,na,na,na,0,0,0.0183280813568001,na,0.00262608666085981,na,0,0.000407020758058661,na,0,0,0.000400023201345678,na
"CMAX_ARISA_776.1",0,na,0,0,0,na,0.000362020273135296,0.00212112514638364,na,na,na,0,0.000442024311337124,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0.0109355358412562,0.00171309593337227,0,0.000718038056016969,0,0,0,0,na,0.00218315500400528,na,0.00273015834918425,0.00188110534189915,0.00024001848142307,0.00248116623813796,0,0.00489135217735677,na,na,na,0,0,0.025645513085272,na,0,na,0,0,na,0.012333666017965,0.000228015048993234,0,na
"CMAX_ARISA_779.2",0,na,0,0,0,na,0.000273015288856176,0.003884229169521,na,na,na,0,0.00608733480341419,0,0.00308017248965942,0,0,0,0,0,0.00126805959880114,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0.00124905745664301,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0.00572041186965462,na,na,na,0,0,0.0165529766256209,na,0,na,0,0,na,0.00968552301824298,0.00216614296543572,0.00433825161859388,na
"CMAX_ARISA_781.3",0,na,0,0.000205010250512526,0,na,0,0.00105406218966919,na,na,na,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0.000267021361708937,na,0.00174512390379717,na,0,0,0.000433033343567455,0,0,0.00358725828259635,na,na,na,0,0,0.00572033749991249,na,0,na,0,0,na,0,0,0,na
"CMAX_ARISA_782",0,na,0,0,0,na,0,0,na,na,na,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,na,na,0,0,0,0,na,0,0.00164208046194264,0.000366017568843304,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,na,0.00113708073273202,na,0,0,0.000225017326334128,0,0,0.00283020377467178,na,na,na,0,0,0.00141708360793287,na,0,na,0,0,na,0,0,0,na
"CMAX_ARISA_785",0,na,0,0,0.00110805872711254,na,0.000394022065235653,0,na,na,na,0.000118006136319089,0,0,0.00368420631555367,0.000560028561456634,0.0016810790107135,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0.000736033121490467,na,na,0,0,0,0,na,0.000203011165614109,0.00582628548798891,0,na,na,na,na,na,na,na,na,na,0,0.0012550614980134,0,0,0,0,0.0003680209771957,0,0,na,0.00281920016321159,na,0.00248614419636339,0.00670637555703119,0,0,0,0.00507836564232625,na,na,na,0,0,0.00164809723773703,na,0,na,0,0.0018570947118303,na,0.00184809979738906,0.00169711200939262,0,na
